id,name,XX,type,measurement,institution,value,year
000094202,Wagner2,-7.0,NO2,PPB,Alberta Environmental Monitoring and Reporting Agency (AEMERA),3.203662583930296,2020
000094202,Wagner2,-7.0,SO2,PPB,Alberta Environmental Monitoring and Reporting Agency (AEMERA),0.41384869056195245,2020
000094301,Cold Lake South,-7.0,OZONE,PPB,Alberta Environmental Monitoring and Reporting Agency (AEMERA),25.80773749558955,2020
000094301,Cold Lake South,-7.0,PM2.5,UG/M3,Alberta Environmental Monitoring and Reporting Agency (AEMERA),4.605349861881121,2020
000094401,St. Lina,-7.0,NO2,PPB,Alberta Environmental Monitoring and Reporting Agency (AEMERA),1.883283109968983,2020
000094401,St. Lina,-7.0,OZONE,PPB,Alberta Environmental Monitoring and Reporting Agency (AEMERA),30.50116453539447,2020
000094401,St. Lina,-7.0,PM2.5,UG/M3,Alberta Environmental Monitoring and Reporting Agency (AEMERA),4.7016519400403265,2020
000094401,St. Lina,-7.0,SO2,PPB,Alberta Environmental Monitoring and Reporting Agency (AEMERA),0.1694831369114602,2020
000100110,Kensington Park,-8.0,OZONE,PPB,Greater Vancouver Regional District,23.06302200584985,2020
000100110,Kensington Park,-8.0,OZONE,PPB,Metro Vancouver,16.231013305009625,2020
000100110,Kensington Park,-8.0,PM2.5,UG/M3,Greater Vancouver Regional District,3.5378909634993705,2020
000100110,Kensington Park,-8.0,PM2.5,UG/M3,Metro Vancouver,7.296518776153203,2020
000100111,Rocky Point Park,-8.0,PM2.5,UG/M3,Greater Vancouver Regional District,3.7098339101680624,2020
000100111,Rocky Point Park,-8.0,PM2.5,UG/M3,Metro Vancouver,8.161103997802105,2020
000100119,Burnaby South,-8.0,OZONE,PPB,Greater Vancouver Regional District,22.665055876412815,2020
000100119,Burnaby South,-8.0,OZONE,PPB,Metro Vancouver,17.294344472995306,2020
000100119,Burnaby South,-8.0,PM2.5,UG/M3,Greater Vancouver Regional District,3.880621725263205,2020
000100119,Burnaby South,-8.0,PM2.5,UG/M3,Metro Vancouver,8.023113505412113,2020
000100125,North Delta,-8.0,OZONE,PPB,Greater Vancouver Regional District,24.35926788751999,2020
000100125,North Delta,-8.0,OZONE,PPB,Metro Vancouver,16.953124160736802,2020
000100125,North Delta,-8.0,PM2.5,UG/M3,Greater Vancouver Regional District,4.515914017550939,2020
000100125,North Delta,-8.0,PM2.5,UG/M3,Metro Vancouver,8.291944078117158,2020
000100127,Surrey East,-8.0,OZONE,PPB,Greater Vancouver Regional District,26.696107344813516,2020
000100127,Surrey East,-8.0,OZONE,PPB,Metro Vancouver,19.43958601476928,2020
000100127,Surrey East,-8.0,PM2.5,UG/M3,Greater Vancouver Regional District,4.770230131155271,2020
000100127,Surrey East,-8.0,PM2.5,UG/M3,Metro Vancouver,8.112360521666272,2020
000100128,Richmond South,-8.0,OZONE,PPB,Greater Vancouver Regional District,21.719441099067677,2020
000100128,Richmond South,-8.0,OZONE,PPB,Metro Vancouver,16.586166283853732,2020
000100128,Richmond South,-8.0,PM2.5,UG/M3,Greater Vancouver Regional District,4.806846337490621,2020
000100128,Richmond South,-8.0,PM2.5,UG/M3,Metro Vancouver,8.099070856149522,2020
000100132,Mahon Park,-8.0,OZONE,PPB,Greater Vancouver Regional District,24.414606563570448,2020
000100132,Mahon Park,-8.0,OZONE,PPB,Metro Vancouver,15.82411190521727,2020
000100132,Mahon Park,-8.0,PM2.5,UG/M3,Greater Vancouver Regional District,3.396091886131893,2020
000100132,Mahon Park,-8.0,PM2.5,UG/M3,Metro Vancouver,7.182864136073587,2020
000100134,Vancouver Airport,-8.0,OZONE,PPB,Greater Vancouver Regional District,23.258647383750066,2020
000100134,Vancouver Airport,-8.0,OZONE,PPB,Metro Vancouver,17.120598026574097,2020
000100134,Vancouver Airport,-8.0,PM2.5,UG/M3,Greater Vancouver Regional District,4.219904355262049,2020
000100134,Vancouver Airport,-8.0,PM2.5,UG/M3,Metro Vancouver,6.987373232203066,2020
000100135,Coquitlam,-8.0,OZONE,PPB,Greater Vancouver Regional District,21.058486267316912,2020
000100135,Coquitlam,-8.0,OZONE,PPB,Metro Vancouver,15.047073610023293,2020
000100140,Tsawwassen,-8.0,OZONE,PPB,Greater Vancouver Regional District,29.08165592822325,2020
000100140,Tsawwassen,-8.0,OZONE,PPB,Metro Vancouver,20.473336070583613,2020
000100140,Tsawwassen,-8.0,PM2.5,UG/M3,Greater Vancouver Regional District,4.218148423884048,2020
000100140,Tsawwassen,-8.0,PM2.5,UG/M3,Metro Vancouver,6.920462276201669,2020
000100202,PRG Plaza 400,-8.0,NO,PPB,British Columbia Ministry of Environment,4.872076320080381,2020
000100202,PRG Plaza 400,-8.0,NO2,PPB,British Columbia Ministry of Environment,7.860120102969856,2020
000100202,PRG Plaza 400,-8.0,OZONE,PPB,British Columbia Ministry of Environment,19.11257384522548,2020
000100202,PRG Plaza 400,-8.0,PM2.5,UG/M3,British Columbia Ministry of Environment,7.31546479710764,2020
000100202,PRG Plaza 400,-8.0,SO2,PPB,British Columbia Ministry of Environment,1.1022681049438592,2020
000100304,Victoria Topaz,-8.0,OZONE,PPB,British Columbia Ministry of Environment,20.616455150104848,2020
000100304,Victoria Topaz,-8.0,PM2.5,UG/M3,British Columbia Ministry of Environment,8.005416959070098,2020
000100308,Colwood City Hall,-8.0,PM2.5,UG/M3,British Columbia Ministry of Environment,7.203566892503587,2020
000100401,Kamloops Federal Bui,-8.0,PM2.5,UG/M3,British Columbia Ministry of Environment,7.073954690834074,2020
000100701,Kelowna College,-8.0,OZONE,PPB,British Columbia Ministry of Environment,21.299730949057214,2020
000100701,Kelowna College,-8.0,PM2.5,UG/M3,British Columbia Ministry of Environment,7.685237626915293,2020
000101003,Abbotsford,-8.0,OZONE,PPB,Greater Vancouver Regional District,22.92438194772346,2020
000101003,Abbotsford,-8.0,OZONE,PPB,Metro Vancouver,17.446154805290938,2020
000101003,Abbotsford,-8.0,PM2.5,UG/M3,Greater Vancouver Regional District,4.669108746632801,2020
000101003,Abbotsford,-8.0,PM2.5,UG/M3,Metro Vancouver,7.853628535281362,2020
000101005,Abbotsford Airport,-8.0,CO,PPM,Greater Vancouver Regional District,0.13140865708597377,2020
000101005,Abbotsford Airport,-8.0,CO,PPM,Metro Vancouver,0.1557616920684505,2020
000101005,Abbotsford Airport,-8.0,NO,PPB,Greater Vancouver Regional District,1.770586031675812,2020
000101005,Abbotsford Airport,-8.0,NO,PPB,Metro Vancouver,2.565097174598621,2020
000101005,Abbotsford Airport,-8.0,NO2,PPB,Greater Vancouver Regional District,6.585181867305122,2020
000101005,Abbotsford Airport,-8.0,NO2,PPB,Metro Vancouver,6.140363689995527,2020
000101005,Abbotsford Airport,-8.0,OZONE,PPB,Greater Vancouver Regional District,24.648568704553973,2020
000101005,Abbotsford Airport,-8.0,OZONE,PPB,Metro Vancouver,18.342065192592546,2020
000101005,Abbotsford Airport,-8.0,PM10,UG/M3,Greater Vancouver Regional District,9.869577999966397,2020
000101005,Abbotsford Airport,-8.0,PM10,UG/M3,Metro Vancouver,13.120618518460182,2020
000101005,Abbotsford Airport,-8.0,PM2.5,UG/M3,Greater Vancouver Regional District,5.007248267341309,2020
000101005,Abbotsford Airport,-8.0,PM2.5,UG/M3,Metro Vancouver,7.6212808804397,2020
000101005,Abbotsford Airport,-8.0,SO2,PPB,Greater Vancouver Regional District,0.8388307792410176,2020
000101005,Abbotsford Airport,-8.0,SO2,PPB,Metro Vancouver,0.4594050117231218,2020
000101101,Chilliwack,-8.0,OZONE,PPB,Greater Vancouver Regional District,22.857887786593956,2020
000101101,Chilliwack,-8.0,OZONE,PPB,Metro Vancouver,17.48182973021694,2020
000101101,Chilliwack,-8.0,PM2.5,UG/M3,Greater Vancouver Regional District,4.547544075466172,2020
000101101,Chilliwack,-8.0,PM2.5,UG/M3,Metro Vancouver,7.166166686439098,2020
000101202,Pitt Meadows,-8.0,OZONE,PPB,Greater Vancouver Regional District,23.671382508415,2020
000101202,Pitt Meadows,-8.0,OZONE,PPB,Metro Vancouver,15.540085945365652,2020
000101202,Pitt Meadows,-8.0,PM2.5,UG/M3,Greater Vancouver Regional District,4.350054969963805,2020
000101202,Pitt Meadows,-8.0,PM2.5,UG/M3,Metro Vancouver,7.178241528421299,2020
000101301,Langley,-8.0,OZONE,PPB,Greater Vancouver Regional District,25.55806868622261,2020
000101301,Langley,-8.0,OZONE,PPB,Metro Vancouver,18.87011505811471,2020
000101301,Langley,-8.0,PM2.5,UG/M3,Greater Vancouver Regional District,5.031525882922226,2020
000101301,Langley,-8.0,PM2.5,UG/M3,Metro Vancouver,7.828148051627167,2020
000101401,Hope,-8.0,OZONE,PPB,Greater Vancouver Regional District,20.90448660705598,2020
000101401,Hope,-8.0,OZONE,PPB,Metro Vancouver,17.12245604502692,2020
000101401,Hope,-8.0,PM2.5,UG/M3,Greater Vancouver Regional District,4.045823437918633,2020
000101401,Hope,-8.0,PM2.5,UG/M3,Metro Vancouver,7.591959035979557,2020
000101501,Maple Ridge,-8.0,OZONE,PPB,Greater Vancouver Regional District,24.7764250604468,2020
000101501,Maple Ridge,-8.0,OZONE,PPB,Metro Vancouver,17.183547650923177,2020
000101603,SQUAMISH ELEMENTARY,-8.0,PM2.5,UG/M3,British Columbia Ministry of Environment,6.636389006695711,2020
000101701,Quesnel Senior Secon,-8.0,NO,PPB,British Columbia Ministry of Environment,4.350462958957437,2020
000101701,Quesnel Senior Secon,-8.0,NO2,PPB,British Columbia Ministry of Environment,8.895760799647883,2020
000101701,Quesnel Senior Secon,-8.0,OZONE,PPB,British Columbia Ministry of Environment,15.45054985793927,2020
000101701,Quesnel Senior Secon,-8.0,PM2.5,UG/M3,British Columbia Ministry of Environment,7.622443447777109,2020
000101701,Quesnel Senior Secon,-8.0,SO2,PPB,British Columbia Ministry of Environment,0.5701253783369519,2020
000102001,Saturna,-8.0,OZONE,PPB,Canadian Air and Precipitation Monitoring Network,27.119904304714712,2020
000102102,Nanaimo Labieux Road,-8.0,OZONE,PPB,British Columbia Ministry of Environment,21.884757085041013,2020
000102102,Nanaimo Labieux Road,-8.0,PM2.5,UG/M3,British Columbia Ministry of Environment,6.459309219016067,2020
000102303,Powell River James T,-8.0,PM2.5,UG/M3,British Columbia Ministry of Environment,3.118588973409713,2020
000102401,Smithers St Josephs,-8.0,NO2,PPB,British Columbia Ministry of Environment,6.275303353005595,2020
000102401,Smithers St Josephs,-8.0,OZONE,PPB,British Columbia Ministry of Environment,13.069364319728768,2020
000102401,Smithers St Josephs,-8.0,PM2.5,UG/M3,British Columbia Ministry of Environment,6.661822674591783,2020
000102503,TERRACE SKEENA MIDDL,-8.0,PM2.5,UG/M3,British Columbia Ministry of Environment,4.560884991255769,2020
000102602,Port Alberni Element,-8.0,PM2.5,UG/M3,British Columbia Ministry of Environment,8.988423710859172,2020
000102701,Williams Lake Column,-8.0,NO,PPB,British Columbia Ministry of Environment,4.683877107014379,2020
000102701,Williams Lake Column,-8.0,NO2,PPB,British Columbia Ministry of Environment,5.100934578364403,2020
000102701,Williams Lake Column,-8.0,OZONE,PPB,British Columbia Ministry of Environment,19.65452007060184,2020
000102701,Williams Lake Column,-8.0,PM2.5,UG/M3,British Columbia Ministry of Environment,5.754273235782784,2020
000103202,Golden Hospital,-8.0,PM10,UG/M3,British Columbia Ministry of Environment,17.28694475407465,2020
000103502,Castlegar Zinio Park,-8.0,PM2.5,UG/M3,British Columbia Ministry of Environment,10.82028021904074,2020
000103901,Kitimat Riverlodge,-8.0,PM2.5,UG/M3,British Columbia Ministry of Environment,3.4608894679404414,2020
000103904,KITIMAT WHITESAIL,-8.0,PM2.5,UG/M3,British Columbia Ministry of Environment,2.61537585347766,2020
000103905,Kitimat Haisla Villa,-8.0,PM2.5,UG/M3,British Columbia Ministry of Environment,3.7219732208696574,2020
000104003,Vernon Science Centr,-8.0,OZONE,PPB,British Columbia Ministry of Environment,18.383581128902396,2020
000104003,Vernon Science Centr,-8.0,PM2.5,UG/M3,British Columbia Ministry of Environment,9.182149384464426,2020
000104804,Duncan 4804,-8.0,PM2.5,UG/M3,British Columbia Ministry of Environment,7.953725041961097,2020
000105001,Whistler Meadow Park,-8.0,OZONE,PPB,British Columbia Ministry of Environment,20.492320067640154,2020
000105001,Whistler Meadow Park,-8.0,PM2.5,UG/M3,British Columbia Ministry of Environment,6.887786771017404,2020
000105301,Langdale Elementary,-8.0,NO,PPB,British Columbia Ministry of Environment,1.9367851127538713,2020
000105301,Langdale Elementary,-8.0,NO2,PPB,British Columbia Ministry of Environment,3.792451095572794,2020
000105301,Langdale Elementary,-8.0,PM2.5,UG/M3,British Columbia Ministry of Environment,6.193914391942923,2020
000105301,Langdale Elementary,-8.0,SO2,PPB,British Columbia Ministry of Environment,1.7881320902375843,2020
000105504,FORT ST JOHN LEARNIN,-8.0,PM2.5,UG/M3,British Columbia Ministry of Environment,4.983008942839314,2020
000106701,Crofton Substation,-8.0,PM2.5,UG/M3,British Columbia Ministry of Environment,6.304397481996852,2020
000106900,Vanderhoof BAM,-8.0,PM2.5,UG/M3,British Columbia Ministry of Environment,8.69206446160789,2020
000107100,Courtenay Elementary,-8.0,PM2.5,UG/M3,British Columbia Ministry of Environment,8.783344399440711,2020
000129501,Snare Rapids,-7.0,OZONE,PPB,Canadian Air and Precipitation Monitoring Network,26.517986396930908,2020
000129602,Wood Buffalo Park,-7.0,OZONE,PPB,Canadian Air and Precipitation Monitoring Network,26.62020618621329,2020
001101010,JPN Site 001101010,9.0,NO,PPB,Japan Ministry of Environment,4.411930542025455,2020
001101010,JPN Site 001101010,9.0,NO2,PPB,Japan Ministry of Environment,12.0263872939494,2020
001101010,JPN Site 001101010,9.0,NOX,PPB,Japan Ministry of Environment,16.455883465755477,2020
001101010,JPN Site 001101010,9.0,SO2,PPB,Japan Ministry of Environment,0.7856019879338961,2020
001101020,JPN Site 001101020,9.0,NO,PPB,Japan Ministry of Environment,3.3191670052133184,2020
001101020,JPN Site 001101020,9.0,NO2,PPB,Japan Ministry of Environment,10.827783631639203,2020
001101020,JPN Site 001101020,9.0,NOX,PPB,Japan Ministry of Environment,14.221881220050424,2020
001101020,JPN Site 001101020,9.0,SO2,PPB,Japan Ministry of Environment,0.5681802282476953,2020
001101520,JPN Site 001101520,9.0,CO,PPM,Japan Ministry of Environment,0.16980078381349856,2020
001101520,JPN Site 001101520,9.0,NO,PPB,Japan Ministry of Environment,9.278516437119594,2020
001101520,JPN Site 001101520,9.0,NO2,PPB,Japan Ministry of Environment,14.164443166795397,2020
001101520,JPN Site 001101520,9.0,NOX,PPB,Japan Ministry of Environment,23.451490390656886,2020
001101540,JPN Site 001101540,9.0,NO,PPB,Japan Ministry of Environment,7.237056136417792,2020
001101540,JPN Site 001101540,9.0,NO2,PPB,Japan Ministry of Environment,11.995590880172932,2020
001101540,JPN Site 001101540,9.0,NOX,PPB,Japan Ministry of Environment,19.23217349893391,2020
001102010,JPN Site 001102010,9.0,NO,PPB,Japan Ministry of Environment,2.194567961537709,2020
001102010,JPN Site 001102010,9.0,NO2,PPB,Japan Ministry of Environment,6.997751775024959,2020
001102010,JPN Site 001102010,9.0,NOX,PPB,Japan Ministry of Environment,9.257981126209152,2020
001102010,JPN Site 001102010,9.0,SO2,PPB,Japan Ministry of Environment,0.33275429294204995,2020
001102020,JPN Site 001102020,9.0,CO,PPM,Japan Ministry of Environment,0.2067448850614647,2020
001102020,JPN Site 001102020,9.0,NO,PPB,Japan Ministry of Environment,3.2081764857096005,2020
001102020,JPN Site 001102020,9.0,NO2,PPB,Japan Ministry of Environment,10.028153708227656,2020
001102020,JPN Site 001102020,9.0,NOX,PPB,Japan Ministry of Environment,13.239305249552778,2020
001102020,JPN Site 001102020,9.0,RHUM,PERCENT,Japan Ministry of Environment,71.40835105327147,2020
001102020,JPN Site 001102020,9.0,SO2,PPB,Japan Ministry of Environment,0.9392301803750824,2020
001102020,JPN Site 001102020,9.0,TEMP,C,Japan Ministry of Environment,11.150555749101294,2020
001102020,JPN Site 001102020,9.0,WD,DEGREES,Japan Ministry of Environment,192.19397019386778,2020
001102020,JPN Site 001102020,9.0,WS,M/S,Japan Ministry of Environment,2.3461370417879412,2020
001102510,JPN Site 001102510,9.0,NO,PPB,Japan Ministry of Environment,5.967632304753302,2020
001102510,JPN Site 001102510,9.0,NO2,PPB,Japan Ministry of Environment,11.645247702923646,2020
001102510,JPN Site 001102510,9.0,NOX,PPB,Japan Ministry of Environment,17.626595884040377,2020
001103010,JPN Site 001103010,9.0,NO,PPB,Japan Ministry of Environment,4.801236766164723,2020
001103010,JPN Site 001103010,9.0,NO2,PPB,Japan Ministry of Environment,10.499361838254337,2020
001103010,JPN Site 001103010,9.0,NOX,PPB,Japan Ministry of Environment,15.315724202544637,2020
001103520,JPN Site 001103520,9.0,NO,PPB,Japan Ministry of Environment,8.378071591219786,2020
001103520,JPN Site 001103520,9.0,NO2,PPB,Japan Ministry of Environment,12.983280267304277,2020
001103520,JPN Site 001103520,9.0,NOX,PPB,Japan Ministry of Environment,21.361777031362934,2020
001104030,JPN Site 001104030,9.0,NO,PPB,Japan Ministry of Environment,5.615985719726003,2020
001104030,JPN Site 001104030,9.0,NO2,PPB,Japan Ministry of Environment,13.564326901264991,2020
001104030,JPN Site 001104030,9.0,NOX,PPB,Japan Ministry of Environment,19.232913957509275,2020
001105010,JPN Site 001105010,9.0,NO,PPB,Japan Ministry of Environment,2.4677884139262125,2020
001105010,JPN Site 001105010,9.0,NO2,PPB,Japan Ministry of Environment,8.1850737418331,2020
001105010,JPN Site 001105010,9.0,NOX,PPB,Japan Ministry of Environment,10.729559707024695,2020
001105010,JPN Site 001105010,9.0,SO2,PPB,Japan Ministry of Environment,0.393587979445474,2020
001105520,JPN Site 001105520,9.0,NO,PPB,Japan Ministry of Environment,6.568304872146349,2020
001105520,JPN Site 001105520,9.0,NO2,PPB,Japan Ministry of Environment,10.895836037112957,2020
001105520,JPN Site 001105520,9.0,NOX,PPB,Japan Ministry of Environment,17.47992390187453,2020
001107020,JPN Site 001107020,9.0,NO,PPB,Japan Ministry of Environment,2.1323705860004587,2020
001107020,JPN Site 001107020,9.0,NO2,PPB,Japan Ministry of Environment,7.98623139732748,2020
001107020,JPN Site 001107020,9.0,NOX,PPB,Japan Ministry of Environment,10.18003370045069,2020
001107020,JPN Site 001107020,9.0,SO2,PPB,Japan Ministry of Environment,0.2562145477448314,2020
001107030,JPN Site 001107030,9.0,NO,PPB,Japan Ministry of Environment,4.968981160329245,2020
001107030,JPN Site 001107030,9.0,NO2,PPB,Japan Ministry of Environment,13.121613725457198,2020
001107030,JPN Site 001107030,9.0,NOX,PPB,Japan Ministry of Environment,18.134500726684607,2020
001108010,JPN Site 001108010,9.0,NO,PPB,Japan Ministry of Environment,3.9521015931615966,2020
001108010,JPN Site 001108010,9.0,NO2,PPB,Japan Ministry of Environment,9.364298621807116,2020
001108010,JPN Site 001108010,9.0,NOX,PPB,Japan Ministry of Environment,13.339818199952422,2020
001202080,JPN Site 001202080,9.0,WD,DEGREES,Japan Ministry of Environment,175.5535629317581,2020
001202080,JPN Site 001202080,9.0,WS,M/S,Japan Ministry of Environment,2.255218698264138,2020
001202100,JPN Site 001202100,9.0,SO2,PPB,Japan Ministry of Environment,0.5111084204829267,2020
001202100,JPN Site 001202100,9.0,WD,DEGREES,Japan Ministry of Environment,196.81689980554748,2020
001202100,JPN Site 001202100,9.0,WS,M/S,Japan Ministry of Environment,2.3388945677248127,2020
001202560,JPN Site 001202560,9.0,NO,PPB,Japan Ministry of Environment,3.3083282170120665,2020
001202560,JPN Site 001202560,9.0,NO2,PPB,Japan Ministry of Environment,8.134174022084412,2020
001202560,JPN Site 001202560,9.0,NOX,PPB,Japan Ministry of Environment,11.435305295378104,2020
001203090,JPN Site 001203090,9.0,NO,PPB,Japan Ministry of Environment,3.925808067987795,2020
001203090,JPN Site 001203090,9.0,NO2,PPB,Japan Ministry of Environment,7.346632724150319,2020
001203090,JPN Site 001203090,9.0,NOX,PPB,Japan Ministry of Environment,11.2700345072435,2020
001203100,JPN Site 001203100,9.0,NO,PPB,Japan Ministry of Environment,3.6426367278067264,2020
001203100,JPN Site 001203100,9.0,NO2,PPB,Japan Ministry of Environment,7.782284749678935,2020
001203100,JPN Site 001203100,9.0,NOX,PPB,Japan Ministry of Environment,11.388559016720553,2020
001203100,JPN Site 001203100,9.0,SO2,PPB,Japan Ministry of Environment,3.7000724311753297,2020
001203110,JPN Site 001203110,9.0,NO,PPB,Japan Ministry of Environment,1.6829115812961315,2020
001203110,JPN Site 001203110,9.0,NO2,PPB,Japan Ministry of Environment,3.3328781303333,2020
